log10_mej_dyn,v_ej_dyn,Ye_dyn,log10_mej_wind,v_ej_wind,Ye_wind,inclination_EM,redshift,luminosity_distance,peak_mag_r,time_of_peak_r,rise_time_r,decline_rate_r
-2.877748293960641,0.16437659939350088,0.22704941217808927,-2.821193016547339,0.06953749973059645,0.22533988594308565,1.4881928504467359,0.0079,40.0,19.53873,0.19558883,0.0,0.49279872
-3.887684592991528,0.20708281330993927,0.34930105192691174,-3.771234913984594,0.14442414862425493,0.23270330882525397,1.5672808104647666,0.0079,40.0,20.553469,0.19558883,0.0,0.4557729
-2.6667335964416674,0.2085885795918729,0.18051312093676258,-2.903519632178419,0.08561727714354098,0.2604058864168557,1.2863410411752343,0.0079,40.0,22.167868,0.19558883,0.0,0.39732233
-3.109714482319898,0.1979717803386622,0.25375411664326175,-3.1548682548924614,0.09193747570769142,0.20220333599910711,0.47078729639342004,0.0079,40.0,19.593758,0.31010976,0.11452094,0.49272048
-3.6099335493495457,0.1954224932120619,0.24585467645924985,-3.9813028458738846,0.11985143678678206,0.3900287771186496,1.0427993016992583,0.0079,40.0,20.598625,0.19558883,0.0,0.45413435
-3.7209184917575078,0.14063819388048776,0.3096864381600269,-2.155047394167422,0.1108785089387764,0.22476381853539493,0.13060862277133886,0.0079,40.0,19.485067,0.19558883,0.0,0.49479783
-2.4139649264814826,0.1257971378390173,0.3317235545030024,-3.597596457560883,0.09401198369391792,0.27662977447191744,1.3686023487241579,0.0079,40.0,17.928432,0.551734,0.35614514,0.55861646
-3.539574694968306,0.1664862890359873,0.29622787538161194,-3.0081990843520376,0.11497420403007914,0.3759055119429561,0.8105197068279899,0.0079,40.0,18.662075,0.32850114,0.13291231,0.5270625
-1.5031285500932374,0.2940293683058215,0.27536324722606054,-1.7880317572776732,0.14028283075720444,0.22131359403815246,0.27714999435787324,0.0079,40.0,17.006544,0.46415755,0.26856872,0.5903488
-2.4317334132633333,0.34788624607675805,0.23548583816970073,-1.4985054341554642,0.13002836166454185,0.2967208503508242,0.5143047290913448,0.0079,40.0,17.141775,0.4381714,0.24258256,0.5850008
-3.063808802150577,0.3335610202631857,0.25206518341514683,-3.0911342437077014,0.13242590099547735,0.3689567195082792,1.2578037617493751,0.0079,40.0,20.193409,0.19558883,0.0,0.46887636
-2.40513681339418,0.23597045177368678,0.25186006264496436,-2.8643520034481944,0.07584084085673129,0.31139252480682805,1.3669490097530013,0.0079,40.0,20.113739,0.19558883,0.0,0.4717411
-3.938453036108099,0.24231948682892485,0.15407369473687552,-3.1482157579085923,0.09194033492976375,0.24206871908455202,0.8163638791827272,0.0079,40.0,21.033491,0.32850114,0.13291231,0.44073445
-1.4128774360814056,0.1923537608782438,0.25060916096553554,-0.6989382925985743,0.10538191416540592,0.34710190628251625,0.7544715404053512,0.0079,40.0,15.511078,1.1668319,0.971243,0.66066366
-2.698277490702944,0.2980060708866609,0.3211941600348249,-3.342747551747537,0.0544190819161483,0.3362682125735016,1.1792513822831574,0.0079,40.0,18.880314,0.21947591,0.023887083,0.5172046
-1.8874211003143402,0.29589403822450916,0.2918548022284496,-3.368065962961629,0.12697921803773243,0.2724371813093849,1.2977756242882081,0.0079,40.0,17.907022,0.19558883,0.0,0.55209404
